ending,endingstem,penSyl,person,number,tense,mood,suff1,suff2,stemC1,stemC2,stemC3
ar,ANY,e,2,0,0,1,es,ANY,ie,ANY,ANY
ar,ANY,e,3,0,0,1,e,ANY,ie,ANY,ANY
ar,ANY,e,1,1,0,1,emos,ANY,e,ANY,ANY
ar,ANY,e,2,1,0,1,éis,ANY,e,ANY,ANY
ar,ANY,e,3,1,0,1,en,ANY,ie,ANY,ANY
ar,z,e,1,0,0,1,ce,ANY,ie,ANY,ANY
ar,z,e,2,0,0,1,ces,ANY,ie,ANY,ANY
ar,z,e,3,0,0,1,ce,ANY,ie,ANY,ANY
ar,z,e,1,1,0,1,cemos,ANY,e,ANY,ANY
ar,z,e,2,1,0,1,céis,ANY,e,ANY,ANY
ar,z,e,3,1,0,1,cen,ANY,ie,ANY,ANY
ar,g,e,1,0,0,1,gue,ANY,ie,ANY,ANY
ar,g,e,2,0,0,1,gues,ANY,ie,ANY,ANY
ar,g,e,3,0,0,1,gue,ANY,ie,ANY,ANY
ar,g,e,1,1,0,1,guemos,ANY,e,ANY,ANY
ar,g,e,2,1,0,1,guéis,ANY,e,ANY,ANY
ar,g,e,3,1,0,1,guen,ANY,ie,ANY,ANY
ar,and,NULL,1,0,0,1,ande,ANY,ANY,ANY,ANY
ar,and,NULL,2,0,0,1,andes,ANY,ANY,ANY,ANY
ar,and,NULL,3,0,0,1,ande,ANY,ANY,ANY,ANY
ar,and,NULL,1,1,0,1,andemos,ANY,ANY,ANY,ANY
ar,and,NULL,2,1,0,1,andéis,ANY,ANY,ANY,ANY
ar,and,NULL,3,1,0,1,anden,ANY,ANY,ANY,ANY
ar,desand,NULL,1,0,0,1,desande,ANY,ANY,ANY,ANY
ar,desand,NULL,2,0,0,1,desandes,ANY,ANY,ANY,ANY
ar,desand,NULL,3,0,0,1,desande,ANY,ANY,ANY,ANY
ar,desand,NULL,1,1,0,1,desandemos,ANY,ANY,ANY,ANY
ar,desand,NULL,2,1,0,1,desandéis,ANY,ANY,ANY,ANY
ar,desand,NULL,3,1,0,1,desanden,ANY,ANY,ANY,ANY
ar,ANY,o,1,0,0,1,e,ANY,ue,ANY,ANY
ar,ANY,o,2,0,0,1,es,ANY,ue,ANY,ANY
ar,ANY,o,3,0,0,1,e,ANY,ue,ANY,ANY
ar,ANY,o,1,1,0,1,emos,ANY,o,ANY,ANY
ar,ANY,o,2,1,0,1,éis,ANY,o,ANY,ANY
ar,ANY,o,3,1,0,1,en,ANY,ue,ANY,ANY
ar,ANY,go,1,0,0,1,e,ANY,güe,ANY,ANY
ar,ANY,go,2,0,0,1,es,ANY,güe,ANY,ANY
ar,ANY,go,3,0,0,1,e,ANY,güe,ANY,ANY
ar,ANY,go,1,1,0,1,emos,ANY,go,ANY,ANY
ar,ANY,go,2,1,0,1,éis,ANY,go,ANY,ANY
ar,ANY,go,3,1,0,1,en,ANY,güe,ANY,ANY
ar,z,go,1,0,0,1,ce,ANY,güe,ANY,ANY
ar,z,go,2,0,0,1,ces,ANY,güe,ANY,ANY
ar,z,go,3,0,0,1,ce,ANY,güe,ANY,ANY
ar,z,go,1,1,0,1,cemos,ANY,go,ANY,ANY
ar,z,go,2,1,0,1,céis,ANY,go,ANY,ANY
ar,z,go,3,1,0,1,cen,ANY,güe,ANY,ANY
ar,g,o,1,0,0,1,gue,ANY,ue,ANY,ANY
ar,g,o,2,0,0,1,gues,ANY,ue,ANY,ANY
ar,g,o,3,0,0,1,gue,ANY,ue,ANY,ANY
ar,g,o,1,1,0,1,guemos,ANY,o,ANY,ANY
ar,g,o,2,1,0,1,guéis,ANY,o,ANY,ANY
ar,g,o,3,1,0,1,guen,ANY,ue,ANY,ANY
ar,ANY,sos,1,0,0,1,e,ANY,shues,ANY,ANY
ar,ANY,sos,2,0,0,1,es,ANY,shues,ANY,ANY
ar,ANY,sos,3,0,0,1,e,ANY,shues,ANY,ANY
ar,ANY,sos,1,1,0,1,emos,ANY,sos,ANY,ANY
ar,ANY,sos,2,1,0,1,éis,ANY,sos,ANY,ANY
ar,ANY,sos,3,1,0,1,en,ANY,shues,ANY,ANY
ar,z,o,1,0,0,1,ce,ANY,ue,ANY,ANY
ar,z,o,2,0,0,1,ces,ANY,ue,ANY,ANY
ar,z,o,3,0,0,1,ce,ANY,ue,ANY,ANY
ar,z,o,1,1,0,1,cemos,ANY,o,ANY,ANY
ar,z,o,2,1,0,1,céis,ANY,o,ANY,ANY
ar,z,o,3,1,0,1,cen,ANY,ue,ANY,ANY
ar,c,o,1,0,0,1,que,ANY,ue,ANY,ANY
ar,c,o,2,0,0,1,ques,ANY,ue,ANY,ANY
ar,c,o,3,0,0,1,que,ANY,ue,ANY,ANY
ar,c,o,1,1,0,1,quemos,ANY,o,ANY,ANY
ar,c,o,2,1,0,1,quéis,ANY,o,ANY,ANY
ar,c,o,3,1,0,1,quen,ANY,ue,ANY,ANY
ar,err,NULL,1,0,0,1,yerre,ANY,ANY,ANY,ANY
ar,err,NULL,2,0,0,1,yerres,ANY,ANY,ANY,ANY
ar,err,NULL,3,0,0,1,yerre,ANY,ANY,ANY,ANY
ar,err,NULL,1,1,0,1,erremos,ANY,ANY,ANY,ANY
ar,err,NULL,2,1,0,1,erréis,ANY,ANY,ANY,ANY
ar,err,NULL,3,1,0,1,yerren,ANY,ANY,ANY,ANY
ar,jug,NULL,1,0,0,1,juegue,ANY,ANY,ANY,ANY
ar,jug,NULL,2,0,0,1,juegues,ANY,ANY,ANY,ANY
ar,jug,NULL,3,0,0,1,juegue,ANY,ANY,ANY,ANY
ar,jug,NULL,1,1,0,1,juguemos,ANY,ANY,ANY,ANY
ar,jug,NULL,2,1,0,1,juguéis,ANY,ANY,ANY,ANY
ar,jug,NULL,3,1,0,1,jueguen,ANY,ANY,ANY,ANY
ar,d,NULL,1,0,0,1,dé,ANY,ANY,ANY,ANY
ar,d,NULL,2,0,0,1,des,ANY,ANY,ANY,ANY
ar,d,NULL,3,0,0,1,dé,ANY,ANY,ANY,ANY
ar,d,NULL,1,1,0,1,demos,ANY,ANY,ANY,ANY
ar,d,NULL,2,1,0,1,deis,ANY,ANY,ANY,ANY
ar,d,NULL,3,1,0,1,den,ANY,ANY,ANY,ANY
ar,ANY,e,1,0,1,1,ara,ase,e,ANY,ANY
ar,ANY,e,2,0,1,1,aras,ases,e,ANY,ANY
ar,ANY,e,3,0,1,1,ara,ase,e,ANY,ANY
ar,ANY,e,1,1,1,1,áramos,ásemos,e,ANY,ANY
ar,ANY,e,2,1,1,1,arais,aseis,e,ANY,ANY
ar,ANY,e,3,1,1,1,aran,asen,e,ANY,ANY
ar,z,e,1,0,1,1,zara,zase,e,ANY,ANY
ar,z,e,2,0,1,1,zaras,zases,e,ANY,ANY
ar,z,e,3,0,1,1,zara,zase,e,ANY,ANY
ar,z,e,1,1,1,1,záramos,zásemos,e,ANY,ANY
ar,z,e,2,1,1,1,zarais,zaseis,e,ANY,ANY
ar,z,e,3,1,1,1,zaran,zasen,e,ANY,ANY
ar,g,e,1,0,1,1,gara,gase,e,ANY,ANY
ar,g,e,2,0,1,1,garas,gases,e,ANY,ANY
ar,g,e,3,0,1,1,gara,gase,e,ANY,ANY
ar,g,e,1,1,1,1,gáramos,gásemos,e,ANY,ANY
ar,g,e,2,1,1,1,garais,gaseis,e,ANY,ANY
ar,g,e,3,1,1,1,garan,gasen,e,ANY,ANY
ar,and,NULL,1,0,1,1,anduviera,anduviese,ANY,ANY,ANY
ar,and,NULL,2,0,1,1,anduvieras,anduvieses,ANY,ANY,ANY
ar,and,NULL,3,0,1,1,anduviera,anduviese,ANY,ANY,ANY
ar,and,NULL,1,1,1,1,anduviéramos,anduviésemos,ANY,ANY,ANY
ar,and,NULL,2,1,1,1,anduvierais,anduvierais,ANY,ANY,ANY
ar,and,NULL,3,1,1,1,anduvieran,anduviesen,ANY,ANY,ANY
ar,desand,NULL,1,0,1,1,desanduviera,desanduviese,ANY,ANY,ANY
ar,desand,NULL,2,0,1,1,desanduvieras,desanduvieses,ANY,ANY,ANY
ar,desand,NULL,3,0,1,1,desanduviera,desanduviese,ANY,ANY,ANY
ar,desand,NULL,1,1,1,1,desanduviéramos,desanduviésemos,ANY,ANY,ANY
ar,desand,NULL,2,1,1,1,desanduvierais,desanduvierais,ANY,ANY,ANY
ar,desand,NULL,3,1,1,1,desanduvieran,desanduviesen,ANY,ANY,ANY
ar,ANY,o,1,0,1,1,ara,ase,o,ANY,ANY
ar,ANY,o,2,0,1,1,aras,ases,o,ANY,ANY
ar,ANY,o,3,0,1,1,ara,ase,o,ANY,ANY
ar,ANY,o,1,1,1,1,áramos,ásemos,o,ANY,ANY
ar,ANY,o,2,1,1,1,arais,aseis,o,ANY,ANY
ar,ANY,o,3,1,1,1,aran,asen,o,ANY,ANY
ar,ANY,go,1,0,1,1,ara,ase,go,ANY,ANY
ar,ANY,go,2,0,1,1,aras,ases,go,ANY,ANY
ar,ANY,go,3,0,1,1,ara,ase,go,ANY,ANY
ar,ANY,go,1,1,1,1,áramos,ásemos,go,ANY,ANY
ar,ANY,go,2,1,1,1,arais,aseis,go,ANY,ANY
ar,ANY,go,3,1,1,1,aran,asen,go,ANY,ANY
ar,z,go,1,0,1,1,zara,zase,go,ANY,ANY
ar,z,go,2,0,1,1,zaras,zases,go,ANY,ANY
ar,z,go,3,0,1,1,zara,zase,go,ANY,ANY
ar,z,go,1,1,1,1,záramos,zásemos,go,ANY,ANY
ar,z,go,2,1,1,1,zarais,zaseis,go,ANY,ANY
ar,z,go,3,1,1,1,zaran,zasen,go,ANY,ANY
ar,g,o,1,0,1,1,gara,gase,o,ANY,ANY
ar,g,o,2,0,1,1,garas,gases,o,ANY,ANY
ar,g,o,3,0,1,1,gara,gase,o,ANY,ANY
ar,g,o,1,1,1,1,gáramos,gásemos,o,ANY,ANY
ar,g,o,2,1,1,1,garais,gaseis,o,ANY,ANY
ar,g,o,3,1,1,1,garan,gasen,o,ANY,ANY
ar,ANY,sos,1,0,1,1,ara,ase,sos,ANY,ANY
ar,ANY,sos,2,0,1,1,aras,ases,sos,ANY,ANY
ar,ANY,sos,3,0,1,1,ara,ase,sos,ANY,ANY
ar,ANY,sos,1,1,1,1,áramos,ásemos,sos,ANY,ANY
ar,ANY,sos,2,1,1,1,arais,aseis,sos,ANY,ANY
ar,ANY,sos,3,1,1,1,aran,asen,sos,ANY,ANY
ar,z,o,1,0,1,1,zara,zase,o,ANY,ANY
ar,z,o,2,0,1,1,zaras,zases,o,ANY,ANY
ar,z,o,3,0,1,1,zara,zase,o,ANY,ANY
ar,z,o,1,1,1,1,záramos,zásemos,o,ANY,ANY
ar,z,o,2,1,1,1,zarais,zaseis,o,ANY,ANY
ar,z,o,3,1,1,1,zaran,zasen,o,ANY,ANY
ar,c,o,1,0,1,1,cara,case,o,ANY,ANY
ar,c,o,2,0,1,1,caras,cases,o,ANY,ANY
ar,c,o,3,0,1,1,cara,case,o,ANY,ANY
ar,c,o,1,1,1,1,cáramos,cásemos,o,ANY,ANY
ar,c,o,2,1,1,1,carais,caseis,o,ANY,ANY
ar,c,o,3,1,1,1,caran,casen,o,ANY,ANY
ar,d,NULL,1,0,1,1,diera,diese,ANY,ANY,ANY
ar,d,NULL,2,0,1,1,dieras,dieses,ANY,ANY,ANY
ar,d,NULL,3,0,1,1,diera,dieses,ANY,ANY,ANY
ar,d,NULL,1,1,1,1,diéramos,diésemos,ANY,ANY,ANY
ar,d,NULL,2,1,1,1,dierais,dieseis,ANY,ANY,ANY
ar,d,NULL,3,1,1,1,dieran,diesen,ANY,ANY,ANY
ar,err,NULL,1,0,1,1,errara,errase,ANY,ANY,ANY
ar,err,NULL,2,0,1,1,erraras,errases,ANY,ANY,ANY
ar,err,NULL,3,0,1,1,errara,errase,ANY,ANY,ANY
ar,err,NULL,1,1,1,1,erráramos,errásemos,ANY,ANY,ANY
ar,err,NULL,2,1,1,1,errarais,erraseis,ANY,ANY,ANY
ar,err,NULL,3,1,1,1,erraran,errasen,ANY,ANY,ANY
ar,jug,NULL,1,0,1,1,jugara,jugase,ANY,ANY,ANY
ar,jug,NULL,2,0,1,1,jugaras,jugases,ANY,ANY,ANY
ar,jug,NULL,3,0,1,1,jugara,jugase,ANY,ANY,ANY
ar,jug,NULL,1,1,1,1,jugáramos,jugásemos,ANY,ANY,ANY
ar,jug,NULL,2,1,1,1,jugarais,jugaseis,ANY,ANY,ANY
ar,jug,NULL,3,1,1,1,jugaran,jugasen,ANY,ANY,ANY
ar,ANY,e,1,0,2,1,are,ANY,e,ANY,ANY
ar,ANY,e,2,0,2,1,ares,ANY,e,ANY,ANY
ar,ANY,e,3,0,2,1,are,ANY,e,ANY,ANY
ar,ANY,e,1,1,2,1,áremos,ANY,e,ANY,ANY
ar,ANY,e,2,1,2,1,areis,ANY,e,ANY,ANY
ar,ANY,e,3,1,2,1,aren,ANY,e,ANY,ANY
ar,z,e,1,0,2,1,zare,ANY,e,ANY,ANY
ar,z,e,2,0,2,1,zares,ANY,e,ANY,ANY
ar,z,e,3,0,2,1,zare,ANY,e,ANY,ANY
ar,z,e,1,1,2,1,záremos,ANY,e,ANY,ANY
ar,z,e,2,1,2,1,zareis,ANY,e,ANY,ANY
ar,z,e,3,1,2,1,zaren,ANY,e,ANY,ANY
ar,g,e,1,0,2,1,gare,ANY,e,ANY,ANY
ar,g,e,2,0,2,1,gares,ANY,e,ANY,ANY
ar,g,e,3,0,2,1,gare,ANY,e,ANY,ANY
ar,g,e,1,1,2,1,gáremos,ANY,e,ANY,ANY
ar,g,e,2,1,2,1,gareis,ANY,e,ANY,ANY
ar,g,e,3,1,2,1,garen,ANY,e,ANY,ANY
ar,and,NULL,1,0,2,1,anduviere,ANY,ANY,ANY,ANY
ar,and,NULL,2,0,2,1,anduvieres,ANY,ANY,ANY,ANY
ar,and,NULL,3,0,2,1,anduviere,ANY,ANY,ANY,ANY
ar,and,NULL,1,1,2,1,anduviéremos,ANY,ANY,ANY,ANY
ar,and,NULL,2,1,2,1,anduviereis,ANY,ANY,ANY,ANY
ar,and,NULL,3,1,2,1,anduvieren,ANY,ANY,ANY,ANY
ar,desand,NULL,1,0,2,1,desanduviere,ANY,ANY,ANY,ANY
ar,desand,NULL,2,0,2,1,desanduvieres,ANY,ANY,ANY,ANY
ar,desand,NULL,3,0,2,1,desanduviere,ANY,ANY,ANY,ANY
ar,desand,NULL,1,1,2,1,desanduviéremos,ANY,ANY,ANY,ANY
ar,desand,NULL,2,1,2,1,desanduviereis,ANY,ANY,ANY,ANY
ar,desand,NULL,3,1,2,1,desanduvieren,ANY,ANY,ANY,ANY
ar,ANY,o,1,0,2,1,are,ANY,o,ANY,ANY
ar,ANY,o,2,0,2,1,ares,ANY,o,ANY,ANY
ar,ANY,o,3,0,2,1,are,ANY,o,ANY,ANY
ar,ANY,o,1,1,2,1,áremos,ANY,o,ANY,ANY
ar,ANY,o,2,1,2,1,areis,ANY,o,ANY,ANY
ar,ANY,o,3,1,2,1,aren,ANY,o,ANY,ANY
ar,ANY,go,1,0,2,1,are,ANY,go,ANY,ANY
ar,ANY,go,2,0,2,1,ares,ANY,go,ANY,ANY
ar,ANY,go,3,0,2,1,are,ANY,go,ANY,ANY
ar,ANY,go,1,1,2,1,áremos,ANY,go,ANY,ANY
ar,ANY,go,2,1,2,1,areis,ANY,go,ANY,ANY
ar,ANY,go,3,1,2,1,aren,ANY,go,ANY,ANY
ar,z,go,1,0,2,1,zare,ANY,go,ANY,ANY
ar,z,go,2,0,2,1,zares,ANY,go,ANY,ANY
ar,z,go,3,0,2,1,zare,ANY,go,ANY,ANY
ar,z,go,1,1,2,1,záremos,ANY,go,ANY,ANY
ar,z,go,2,1,2,1,zareis,ANY,go,ANY,ANY
ar,z,go,3,1,2,1,zaren,ANY,go,ANY,ANY
ar,g,o,1,0,2,1,gare,ANY,o,ANY,ANY
ar,g,o,2,0,2,1,gares,ANY,o,ANY,ANY
ar,g,o,3,0,2,1,gare,ANY,o,ANY,ANY
ar,g,o,1,1,2,1,gáremos,ANY,o,ANY,ANY
ar,g,o,2,1,2,1,gareis,ANY,o,ANY,ANY
ar,g,o,3,1,2,1,garen,ANY,o,ANY,ANY
ar,ANY,sos,1,0,2,1,are,ANY,sos,ANY,ANY
ar,ANY,sos,2,0,2,1,ares,ANY,sos,ANY,ANY
ar,ANY,sos,3,0,2,1,are,ANY,sos,ANY,ANY
ar,ANY,sos,1,1,2,1,áremos,ANY,sos,ANY,ANY
ar,ANY,sos,2,1,2,1,areis,ANY,sos,ANY,ANY
ar,ANY,sos,3,1,2,1,aren,ANY,sos,ANY,ANY
ar,z,o,1,0,2,1,zare,ANY,o,ANY,ANY
ar,z,o,2,0,2,1,zares,ANY,o,ANY,ANY
ar,z,o,3,0,2,1,zare,ANY,o,ANY,ANY
ar,z,o,1,1,2,1,záremos,ANY,o,ANY,ANY
ar,z,o,2,1,2,1,zareis,ANY,o,ANY,ANY
ar,z,o,3,1,2,1,zaren,ANY,o,ANY,ANY
ar,c,o,1,0,2,1,care,ANY,o,ANY,ANY
ar,c,o,2,0,2,1,cares,ANY,o,ANY,ANY
ar,c,o,3,0,2,1,care,ANY,o,ANY,ANY
ar,c,o,1,1,2,1,cáremos,ANY,o,ANY,ANY
ar,c,o,2,1,2,1,careis,ANY,o,ANY,ANY
ar,c,o,3,1,2,1,caren,ANY,o,ANY,ANY
ar,d,NULL,1,0,2,1,diere,ANY,ANY,ANY,ANY
ar,d,NULL,2,0,2,1,dieres,ANY,ANY,ANY,ANY
ar,d,NULL,3,0,2,1,diere,ANY,ANY,ANY,ANY
ar,d,NULL,1,1,2,1,diéremos,ANY,ANY,ANY,ANY
ar,d,NULL,2,1,2,1,diereis,ANY,ANY,ANY,ANY
ar,d,NULL,3,1,2,1,dieren,ANY,ANY,ANY,ANY
ar,err,NULL,1,0,2,1,errare,ANY,ANY,ANY,ANY
ar,err,NULL,2,0,2,1,errares,ANY,ANY,ANY,ANY
ar,err,NULL,3,0,2,1,errare,ANY,ANY,ANY,ANY
ar,err,NULL,1,1,2,1,erráremos,ANY,ANY,ANY,ANY
ar,err,NULL,2,1,2,1,errareis,ANY,ANY,ANY,ANY
ar,err,NULL,3,1,2,1,erraren,ANY,ANY,ANY,ANY
ar,jug,NULL,1,0,2,1,jugare,ANY,ANY,ANY,ANY
ar,jug,NULL,2,0,2,1,jugares,ANY,ANY,ANY,ANY
ar,jug,NULL,3,0,2,1,jugare,ANY,ANY,ANY,ANY
ar,jug,NULL,1,1,2,1,jugáremos,ANY,ANY,ANY,ANY
ar,jug,NULL,2,1,2,1,jugareis,ANY,ANY,ANY,ANY
ar,jug,NULL,3,1,2,1,jugaren,ANY,ANY,ANY,ANY
er,ec,ANY,1,0,0,0,ezco,ANY,ANY,ANY,ANY
er,ec,ANY,2,0,0,0,eces,ANY,ANY,ANY,ANY
er,ec,ANY,3,0,0,0,ece,ANY,ANY,ANY,ANY
er,ec,ANY,1,1,0,0,ecemos,ANY,ANY,ANY,ANY
er,ec,ANY,2,1,0,0,ecéis,ANY,ANY,ANY,ANY
er,ec,ANY,3,1,0,0,ecen,ANY,ANY,ANY,ANY
er,ANY,cab,1,0,0,0,o,ANY,quep,ANY,ANY
er,ANY,cab,2,0,0,0,es,ANY,cab,ANY,ANY
er,ANY,cab,3,0,0,0,e,ANY,cab,ANY,ANY
er,ANY,cab,1,1,0,0,emos,ANY,cab,ANY,ANY
er,ANY,cab,2,1,0,0,éis,ANY,cab,ANY,ANY
er,ANY,cab,3,1,0,0,en,ANY,cab,ANY,ANY
er,ca,ANY,1,0,0,0,caigo,ANY,ANY,ANY,ANY
er,ca,ANY,2,0,0,0,caes,ANY,ANY,ANY,ANY
er,ca,ANY,3,0,0,0,cae,ANY,ANY,ANY,ANY
er,ca,ANY,1,1,0,0,caemos,ANY,ANY,ANY,ANY
er,ca,ANY,2,1,0,0,caéis,ANY,ANY,ANY,ANY
er,ca,ANY,3,1,0,0,caen,ANY,ANY,ANY,ANY
er,ANY,e,1,0,0,0,o,ANY,ie,ANY,ANY
er,ANY,e,2,0,0,0,es,ANY,ie,ANY,ANY
er,ANY,e,3,0,0,0,e,ANY,ie,ANY,ANY
er,ANY,e,1,1,0,0,emos,ANY,e,ANY,ANY
er,ANY,e,2,1,0,0,éis,ANY,e,ANY,ANY
er,ANY,e,3,1,0,0,en,ANY,ie,ANY,ANY
er,hab,ANY,1,0,0,0,he,ANY,ANY,ANY,ANY
er,hab,ANY,2,0,0,0,has,ANY,ANY,ANY,ANY
er,hab,ANY,3,0,0,0,hay,ha,ANY,ANY,ANY
er,hab,ANY,1,1,0,0,hemos,ANY,ANY,ANY,ANY
er,hab,ANY,2,1,0,0,habéis,ANY,ANY,ANY,ANY
er,hab,ANY,3,1,0,0,han,ANY,ANY,ANY,ANY
er,ac,ANY,1,0,0,0,ago,ANY,ANY,ANY,ANY
er,ac,ANY,2,0,0,0,aces,ANY,ANY,ANY,ANY
er,ac,ANY,3,0,0,0,ace,ANY,ANY,ANY,ANY
er,ac,ANY,1,1,0,0,acemos,ANY,ANY,ANY,ANY
er,ac,ANY,2,1,0,0,acéis,ANY,ANY,ANY,ANY
er,ac,ANY,3,1,0,0,acen,ANY,ANY,ANY,ANY
er,e,ANY,1,0,0,0,eo,ANY,ANY,ANY,ANY
er,e,ANY,2,0,0,0,ees,ANY,ANY,ANY,ANY
er,e,ANY,3,0,0,0,ee,ANY,ANY,ANY,ANY
er,e,ANY,1,1,0,0,eemos,ANY,ANY,ANY,ANY
er,e,ANY,2,1,0,0,eéis,ANY,ANY,ANY,ANY
er,e,ANY,3,1,0,0,een,ANY,ANY,ANY,ANY
er,ANY,o,1,0,0,0,o,ANY,ue,ANY,ANY
er,ANY,o,2,0,0,0,es,ANY,ue,ANY,ANY
er,ANY,o,3,0,0,0,e,ANY,ue,ANY,ANY
er,ANY,o,1,1,0,0,emos,ANY,o,ANY,ANY
er,ANY,o,2,1,0,0,éis,ANY,o,ANY,ANY
er,ANY,o,3,1,0,0,en,ANY,ue,ANY,ANY
er,c,o,1,0,0,0,zo,ANY,ue,ANY,ANY
er,c,o,2,0,0,0,ces,ANY,ue,ANY,ANY
er,c,o,3,0,0,0,ce,ANY,ue,ANY,ANY
er,c,o,1,1,0,0,cemos,ANY,o,ANY,ANY
er,c,o,2,1,0,0,céis,ANY,o,ANY,ANY
er,c,o,3,1,0,0,cen,ANY,ue,ANY,ANY
er,ANY,ol,1,0,0,0,o,ANY,huel,ANY,ANY
er,ANY,ol,2,0,0,0,es,ANY,huel,ANY,ANY
er,ANY,ol,3,0,0,0,e,ANY,huel,ANY,ANY
er,ANY,ol,1,1,0,0,emos,ANY,ol,ANY,ANY
er,ANY,ol,2,1,0,0,éis,ANY,ol,ANY,ANY
er,ANY,ol,3,1,0,0,en,ANY,huel,ANY,ANY
er,pon,ANY,1,0,0,0,pongo,ANY,ANY,ANY,ANY
er,pon,ANY,2,0,0,0,pones,ANY,ANY,ANY,ANY
er,pon,ANY,3,0,0,0,pone,ANY,ANY,ANY,ANY
er,pon,ANY,1,1,0,0,ponemos,ANY,ANY,ANY,ANY
er,pon,ANY,2,1,0,0,ponéis,ANY,ANY,ANY,ANY
er,pon,ANY,3,1,0,0,ponen,ANY,ANY,ANY,ANY
er,ANY,quer,1,0,0,0,o,ANY,quie,ANY,ANY
er,ANY,quer,2,0,0,0,es,ANY,quie,ANY,ANY
er,ANY,quer,3,0,0,0,e,ANY,quie,ANY,ANY
er,ANY,quer,1,1,0,0,emos,ANY,quer,ANY,ANY
er,ANY,quer,2,1,0,0,éis,ANY,quer,ANY,ANY
er,ANY,quer,3,1,0,0,en,ANY,quie,ANY,ANY
er,ANY,ra,1,0,0,0,o,ANY,raig,ray,ANY
er,ANY,ra,2,0,0,0,es,ANY,ra,ANY,ANY
er,ANY,ra,3,0,0,0,e,ANY,ra,ANY,ANY
er,ANY,ra,1,1,0,0,emos,ANY,ra,ANY,ANY
er,ANY,ra,2,1,0,0,éis,ANY,ra,ANY,ANY
er,ANY,ra,3,1,0,0,en,ANY,ra,ANY,ANY
er,ñ,ANY,1,0,0,0,ño,ANY,ANY,ANY,ANY
er,ñ,ANY,2,0,0,0,ñes,ANY,ANY,ANY,ANY
er,ñ,ANY,3,0,0,0,ñe,ANY,ANY,ANY,ANY
er,ñ,ANY,1,1,0,0,ñemos,ANY,ANY,ANY,ANY
er,ñ,ANY,2,1,0,0,ñéis,ANY,ANY,ANY,ANY
er,ñ,ANY,3,1,0,0,ñen,ANY,ANY,ANY,ANY
er,en,ANY,1,0,0,0,engo,ANY,ANY,ANY,ANY
er,en,ANY,2,0,0,0,ienes,ANY,ANY,ANY,ANY
er,en,ANY,3,0,0,0,iene,ANY,ANY,ANY,ANY
er,en,ANY,1,1,0,0,enemos,ANY,ANY,ANY,ANY
er,en,ANY,2,1,0,0,enéis,ANY,ANY,ANY,ANY
er,en,ANY,3,1,0,0,ienen,ANY,ANY,ANY,ANY
er,ANY,tra,1,0,0,0,o,ANY,traig,ANY,ANY
er,ANY,tra,2,0,0,0,es,ANY,tra,ANY,ANY
er,ANY,tra,3,0,0,0,e,ANY,tra,ANY,ANY
er,ANY,tra,1,1,0,0,emos,ANY,tra,ANY,ANY
er,ANY,tra,2,1,0,0,éis,ANY,tra,ANY,ANY
er,ANY,tra,3,1,0,0,en,ANY,tra,ANY,ANY
er,ANY,val,1,0,0,0,o,ANY,valg,ANY,ANY
er,ANY,val,2,0,0,0,es,ANY,val,ANY,ANY
er,ANY,val,3,0,0,0,e,ANY,val,ANY,ANY
er,ANY,val,1,1,0,0,emos,ANY,val,ANY,ANY
er,ANY,val,2,1,0,0,éis,ANY,val,ANY,ANY
er,ANY,val,3,1,0,0,en,ANY,val,ANY,ANY
er,v,ANY,1,0,0,0,veo,ANY,ANY,ANY,ANY
er,v,ANY,2,0,0,0,ves,ANY,ANY,ANY,ANY
er,v,ANY,3,0,0,0,ve,ANY,ANY,ANY,ANY
er,v,ANY,1,1,0,0,vemos,ANY,ANY,ANY,ANY
er,v,ANY,2,1,0,0,véis,ANY,ANY,ANY,ANY
er,v,ANY,3,1,0,0,ven,ANY,ANY,ANY,ANY
er,ANY,yac,1,0,0,0,o,ANY,yazc,yazg,yag
er,ANY,yac,2,0,0,0,es,ANY,yac,ANY,ANY
er,ANY,yac,3,0,0,0,e,ANY,yac,ANY,ANY
er,ANY,yac,1,1,0,0,emos,ANY,yac,ANY,ANY
er,ANY,yac,2,1,0,0,éis,ANY,yac,ANY,ANY
er,ANY,yac,3,1,0,0,en,ANY,yac,ANY,ANY
er,ec,ANY,1,0,1,0,ecía,ANY,ANY,ANY,ANY
er,ec,ANY,2,0,1,0,ecías,ANY,ANY,ANY,ANY
er,ec,ANY,3,0,1,0,ecía,ANY,ANY,ANY,ANY
er,ec,ANY,1,1,1,0,ecíamos,ANY,ANY,ANY,ANY
er,ec,ANY,2,1,1,0,ecíais,ANY,ANY,ANY,ANY
er,ec,ANY,3,1,1,0,ecían,ANY,ANY,ANY,ANY
er,ANY,cab,1,0,1,0,ía,ANY,cab,ANY,ANY
er,ANY,cab,2,0,1,0,ías,ANY,cab,ANY,ANY
er,ANY,cab,3,0,1,0,ía,ANY,cab,ANY,ANY
er,ANY,cab,1,1,1,0,íamos,ANY,cab,ANY,ANY
er,ANY,cab,2,1,1,0,íais,ANY,cab,ANY,ANY
er,ANY,cab,3,1,1,0,ían,ANY,cab,ANY,ANY
er,ca,ANY,1,0,1,0,caía,ANY,ANY,ANY,ANY
er,ca,ANY,2,0,1,0,caías,ANY,ANY,ANY,ANY
er,ca,ANY,3,0,1,0,caía,ANY,ANY,ANY,ANY
er,ca,ANY,1,1,1,0,caíamos,ANY,ANY,ANY,ANY
